datetime,message,timestamp_desc,Timestamp,RuleTitle,Level,Computer,Channel,EventID,RecordID,Details,ExtraFieldInfo,RuleID
2026-03-05 14:58:24.860 +11:00,[med] External Remote RDP Logon from Public IP on vm-final-lab-wo | Channel: Sec | EventID: 4624 | Details: Type: 10 - REMOTE INTERACTIVE ¦ TgtUser: vm-final-lab-wombo ¦ SrcComp: vm-final-lab-wo ¦ SrcIP: 64.88.193.156 ¦ LID: 0x47da8d | Extra: AuthenticationPackageName: Negotiate ¦ ElevatedToken: YES ¦ ImpersonationLevel: IMPERSONATION ¦ IpPort: 0 ¦ KeyLength: 0 ¦ LmPackageName: - ¦ LogonGuid: 00000000-0000-0000-0000-000000000000 ¦ LogonProcessName: User32 ¦ ProcessId: 1068 ¦ ProcessName: C:\Windows\System32\svchost.exe ¦ RemoteCredentialGuard: %%1843 ¦ RestrictedAdminMode: NO ¦ SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: vm-final-lab-wo$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetLinkedLogonId: 0x0 ¦ TargetOutboundDomainName: - ¦ TargetOutboundUserName: - ¦ TargetUserSid: S-1-5-21-169698666-362884899-2229521277-500 ¦ TransmittedServices: - ¦ VirtualAccount: NO,Sec Event 4624 - External Remote RDP Logon from Public IP,2026-03-05 14:58:24.860 +11:00,External Remote RDP Logon from Public IP,med,vm-final-lab-wo,Sec,4624,201775,Type: 10 - REMOTE INTERACTIVE ¦ TgtUser: vm-final-lab-wombo ¦ SrcComp: vm-final-lab-wo ¦ SrcIP: 64.88.193.156 ¦ LID: 0x47da8d,AuthenticationPackageName: Negotiate ¦ ElevatedToken: YES ¦ ImpersonationLevel: IMPERSONATION ¦ IpPort: 0 ¦ KeyLength: 0 ¦ LmPackageName: - ¦ LogonGuid: 00000000-0000-0000-0000-000000000000 ¦ LogonProcessName: User32 ¦ ProcessId: 1068 ¦ ProcessName: C:\Windows\System32\svchost.exe ¦ RemoteCredentialGuard: %%1843 ¦ RestrictedAdminMode: NO ¦ SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: vm-final-lab-wo$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetLinkedLogonId: 0x0 ¦ TargetOutboundDomainName: - ¦ TargetOutboundUserName: - ¦ TargetUserSid: S-1-5-21-169698666-362884899-2229521277-500 ¦ TransmittedServices: - ¦ VirtualAccount: NO,56a1bb6f-e039-3f65-3ea0-de425cefa8a7
2026-03-04 13:10:52.800 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5100 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4532 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f754b ¦ TargetUserName: sshd_4532 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:10:52.800 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189191,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5100 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4532 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f754b ¦ TargetUserName: sshd_4532 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:10:55.141 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6072 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:10:55.141 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189195,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6072 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:10:55.239 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6532 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6072 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f7a20 ¦ TargetUserName: sshd_6072 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:10:55.239 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189203,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6532 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6072 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f7a20 ¦ TargetUserName: sshd_6072 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:10:58.325 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2440 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:10:58.325 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189209,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2440 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:10:58.462 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 3296 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2440 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f83d6 ¦ TargetUserName: sshd_2440 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:10:58.462 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189217,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 3296 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2440 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f83d6 ¦ TargetUserName: sshd_2440 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:00.352 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4140 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:00.352 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189221,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4140 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:00.834 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5652 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4140 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f90e8 ¦ TargetUserName: sshd_4140 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:00.834 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189229,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5652 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4140 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f90e8 ¦ TargetUserName: sshd_4140 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:04.515 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2592 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:04.515 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189232,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2592 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:04.718 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5884 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2592 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f9aa6 ¦ TargetUserName: sshd_2592 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:04.718 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189240,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5884 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2592 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16f9aa6 ¦ TargetUserName: sshd_2592 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:06.777 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2832 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:06.777 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189243,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2832 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:07.067 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6692 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2832 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16fa3e9 ¦ TargetUserName: sshd_2832 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:07.067 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189251,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6692 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2832 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16fa3e9 ¦ TargetUserName: sshd_2832 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:10.001 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 1592 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:10.001 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189258,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 1592 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:10.085 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6304 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 1592 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16fa9fc ¦ TargetUserName: sshd_1592 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:10.085 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189266,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6304 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 1592 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16fa9fc ¦ TargetUserName: sshd_1592 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:12.129 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2324 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:12.129 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189273,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2324 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:12.384 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6424 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2324 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16faef6 ¦ TargetUserName: sshd_2324 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:12.384 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189281,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6424 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2324 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16faef6 ¦ TargetUserName: sshd_2324 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:15.883 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6992 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:15.883 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189284,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6992 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:11:15.961 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6976 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6992 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16fc964 ¦ TargetUserName: sshd_6992 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:11:15.961 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,189292,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6976 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6992 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x16fc964 ¦ TargetUserName: sshd_6992 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
